시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2047,56.5,35.7,171.6,11.2,307.9,63.8,34.4,21.7,63.2,40.6,29.2
SSP3-7.0,2048,70.1,44.6,180.2,11.3,331.2,77.4,53.5,20.8,71.3,44,29.9
SSP3-7.0,2049,55.5,44.4,169.3,10.9,337.2,61.4,41.5,24.9,69.9,41.1,29.5
SSP3-7.0,2050,64.3,47.2,174.4,10.8,318.9,71.6,51.8,25,70,40.1,30.5
SSP3-7.0,2051,69.3,57.4,177.7,10.9,293.1,77.2,46.3,25,84.7,39.7,29.3
SSP3-7.0,2052,67.6,48.7,167.6,11.4,307,72.9,45.5,32.6,69,43.3,30.8
SSP3-7.0,2053,71.4,43.7,170.3,10.9,298.3,78.6,57.3,28.2,75,41.5,30.3
SSP3-7.0,2054,67.4,53.5,165.1,10.3,344.2,73.9,51.4,33.6,80.1,40.6,29.7
SSP3-7.0,2055,60.7,41,177.4,10.9,316.2,69.2,40.1,19.5,70.5,42,29.8
SSP3-7.0,2056,82.8,60,167.8,10.9,287,88,70.2,32.9,81.5,41.4,30.2
SSP3-7.0,2057,55.9,24.4,175.1,10.8,314.7,62.2,37.1,17.7,54,42.1,28.6
SSP3-7.0,2058,67.7,60.3,180,10.6,356.9,74.2,53.9,27.9,83.4,41.6,31
SSP3-7.0,2059,65.3,48.8,165.8,10.9,329,72.2,47.3,35.2,68.9,40.8,31
SSP3-7.0,2060,80.3,56.2,183.2,11.3,329.9,87.5,54.7,39.2,84.2,42.4,31.2
SSP3-7.0,2061,68.6,53.9,177.7,10.4,312.5,76,45,27,84.9,40.9,30
SSP3-7.0,2062,63.7,57.9,179.8,10.5,318.1,69.4,43.7,23.2,84.2,43.2,30.7
SSP3-7.0,2063,72.6,58.6,176.7,10.7,319.2,78.2,53.7,49.1,82.7,42.7,31.1
SSP3-7.0,2064,70.9,68.6,182.4,9.9,353.9,77.6,58.2,42.3,88,41.8,31.1
SSP3-7.0,2065,80.1,56.7,177.3,10.6,305.4,87.3,67.5,30.8,80.1,41.5,30.5
SSP3-7.0,2066,57,43,180.1,10.8,301.2,63.8,38.8,32.9,73.6,41.7,30.8
SSP3-7.0,2067,82.2,55.4,186.8,11.2,319,90.5,55.3,34.9,77.7,42.4,32.1
SSP3-7.0,2068,74.5,48.5,190.5,11.2,321.1,82,56.2,31.3,75.7,45.8,31
SSP3-7.0,2069,88.9,56.7,175.8,11.3,324.9,94.9,77.2,47,89.7,41.7,30.8
SSP3-7.0,2070,91.1,75.9,178.9,11,336.3,98.6,74.4,39.7,93.6,43.9,31.8
SSP3-7.0,2071,84.4,65.2,183.9,10.8,312.9,91.5,73.2,40.8,87.8,43,31.6
SSP3-7.0,2072,78.4,69.4,172.5,10.6,335.6,83.9,61.4,42.9,92.2,44.7,31.5
SSP3-7.0,2073,74.4,67.3,181.7,10.3,332.8,82,59.9,48.6,90,43,31.7
SSP3-7.0,2074,75.8,60.7,180.3,10.6,293.2,83.7,57,35.2,84.8,46.2,31.3
SSP3-7.0,2075,83.8,62.1,180.2,11.1,321.6,91.7,70.2,37.8,87.7,41.5,30.8
SSP3-7.0,2076,71.7,60.6,184.5,10.4,324.4,78.6,51.7,30.8,94,41.6,31.2
SSP3-7.0,2077,95.3,74.2,193.3,10.7,310.8,101.4,83.1,50.8,94.6,42.6,31.6
SSP3-7.0,2078,80.8,70.3,186,10.5,347.9,88.5,56.9,39,96.9,44,32.1
SSP3-7.0,2079,99.7,64.4,190.6,11.4,348.5,106.5,75.1,45.3,90.4,44.1,32.3
SSP3-7.0,2080,86.3,50.5,195.7,11.7,317.4,93.7,65.8,40.5,75.5,44.1,32.1
SSP3-7.0,2081,109.9,80.8,194.3,11.2,337.8,115.8,91.7,43,104.5,46.5,32.4
SSP3-7.0,2082,86.2,56.4,191,11.2,289.5,93.8,56.3,38.2,91.5,43.9,31.1
SSP3-7.0,2083,97.3,66.2,197.3,11.2,329.6,106.3,78.5,34.2,93.6,44,32
SSP3-7.0,2084,92.8,84.8,188.9,10.8,335.2,100,71,50.8,107.2,44.7,32.1
SSP3-7.0,2085,88,70,196.7,10.6,333.3,96,67.4,30,101.3,40.8,31.2
SSP3-7.0,2086,91.7,75.4,187.5,11,323.9,97.8,75,60.8,98.8,43.9,31.8
SSP3-7.0,2087,95.8,85.1,203.4,10.7,323.3,102.9,79.6,59.9,112.8,44.1,32.1
SSP3-7.0,2088,107,80.6,188.3,10.9,325.7,113.1,90.8,45.7,108.1,45.8,32.9
SSP3-7.0,2089,93.5,82,199,10.4,338,101,69.7,50.9,108.5,46,32.5
SSP3-7.0,2090,119.8,82.4,189.3,11.3,344.5,126.8,113.2,57,106.2,45.8,33.1
SSP3-7.0,2091,98.9,84.4,186.1,10.9,337.4,104,83.3,44.3,107.4,43.8,32.2
SSP3-7.0,2092,102.1,86.4,202.7,10.5,353.5,107.8,87.9,61.2,107.8,44.8,32.1
SSP3-7.0,2093,93.6,76.5,196.3,10.5,331.3,99.6,72.3,50.6,105.5,46.1,32.2
SSP3-7.0,2094,105.2,85.1,190.2,10.7,347.6,111.7,89.3,54.2,108,45.3,32.5
SSP3-7.0,2095,105.7,69.3,205.3,11.1,348.1,114.1,81.7,48.5,98.4,44.4,32.3
