시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2096,72.9,77.4,190.5,8.2,363.4,127.6,102.9,83.6,107,41,32.2
SSP3-7.0,2097,73.2,89.8,188.3,8.1,358.8,130.1,115.1,90.1,116.7,39.8,31.8
SSP3-7.0,2098,56,67.8,185.8,7.9,364.6,123.1,107,74.1,108.7,39.2,31
SSP3-7.0,2099,57.5,75,205.9,7.5,362.4,117.5,89,68.2,115.5,39.8,31.7
SSP3-7.0,2100,83.3,97.4,190.5,7.7,361.2,122.7,107.4,93.9,118.4,40.2,33
SSP5-8.5,2021,12.3,33.4,114.3,8,302.9,53.2,36.9,30.2,55,36.4,27.8
SSP5-8.5,2022,9.5,27.5,123.5,7.7,335.4,55.7,39.6,31.9,59.8,35.1,27.8
SSP5-8.5,2023,15.4,38.2,131,7.8,327.6,58.8,43.9,30.1,64.9,36.1,27.9
SSP5-8.5,2024,23.6,46.4,129.3,8.1,316.4,64.6,55.4,38.8,64.1,36.5,29
SSP5-8.5,2025,11.6,19.8,112.9,8.2,304.5,46.3,27,18.1,44.3,36.9,28.1
SSP5-8.5,2026,15.2,28.5,133.8,8,327.6,65.4,47.6,21.9,64.1,36.2,27.5
SSP5-8.5,2027,23.9,43.7,129.3,7.9,313.6,72.9,59.7,40.1,69.5,36.6,28.4
SSP5-8.5,2028,8,20.5,125.1,8.2,301.3,51,27.7,20.8,46.3,34.6,27.6
SSP5-8.5,2029,7.5,23.3,113.2,7.9,313.2,45.4,33.9,30.2,52.3,34,27.6
SSP5-8.5,2030,13.8,30.7,126.8,8,340.1,54.1,33.7,26.3,61.2,37.2,28.3
SSP5-8.5,2031,6.4,14.5,127.6,8,328.4,39.8,20.5,11.6,40.4,34.8,27.1
SSP5-8.5,2032,4.9,24.4,133.5,7.8,315.5,60.1,39.2,20.7,62.3,33.7,27.4
SSP5-8.5,2033,14.7,44.1,132,7.8,338.4,64.5,51.3,37.1,69.4,36.2,28.9
SSP5-8.5,2034,17.6,34.3,136.8,7.8,339,63.8,45.5,36.7,64.3,36.3,28.5
SSP5-8.5,2035,20.9,30.3,134.6,8.1,345.1,56.2,39.1,34.8,52.9,36.2,29.1
SSP5-8.5,2036,13.6,33.2,130.2,7.8,322.7,55.1,37.3,27,61.3,35.1,29
SSP5-8.5,2037,13.3,27.6,127.2,8.2,350.4,58.3,43.3,25.7,56.3,35.8,28.5
SSP5-8.5,2038,11.3,27,136,8,335.8,53.1,29.3,14.1,58.7,35.9,27.5
SSP5-8.5,2039,31.8,55.5,128.7,7.9,321.4,71.7,59.3,49,75.3,36.9,29.4
SSP5-8.5,2040,16.1,37.6,127.1,7.8,337,54.4,44.1,31,61,35.7,28.2
SSP5-8.5,2041,26.6,47.9,131.9,7.9,330,68,54.6,46.6,68.9,37.2,29.6
SSP5-8.5,2042,36.9,53.3,136,7.9,332.8,79.7,63.3,47.5,81.9,39.3,30.3
SSP5-8.5,2043,27.1,38.9,144.1,8.1,318.2,77.8,57.6,29.6,72,37.8,29.5
SSP5-8.5,2044,23.2,54.4,150.8,7.8,330.6,82.7,63.4,44.8,84.6,36.2,28.7
SSP5-8.5,2045,24.8,58.6,138.9,7.6,344.7,72.2,61.9,56,76.2,35.6,29
SSP5-8.5,2046,23.5,43.3,141.4,7.6,355,69.5,52.8,45.7,67.9,36.4,29.1
SSP5-8.5,2047,25.8,58.2,144.4,7.4,324.4,81.4,66.6,47.2,87.8,36.7,28.9
SSP5-8.5,2048,27.6,48.7,155.7,7.8,349.5,82.2,59.5,48.5,77.6,38.6,30
SSP5-8.5,2049,34.1,55.4,143.5,7.9,333.7,75.9,60.1,49.5,78.9,38.1,30
SSP5-8.5,2050,27.3,44.3,134.2,8,334.6,70.5,55.1,39.2,74.4,39.8,30
SSP5-8.5,2051,36.5,53.8,146.3,7.9,328,76.5,55.3,49.9,73.9,38.9,30.5
SSP5-8.5,2052,25.3,45.1,144.9,7.9,341.7,74.9,59.3,44.9,64.7,36.7,29.6
SSP5-8.5,2053,41.2,68.8,155.5,7.9,331.4,102,85.7,60.9,97.5,37.2,29.8
SSP5-8.5,2054,38.9,46.8,149.5,7.8,353.3,74.8,63,49.5,71,38.3,30.4
SSP5-8.5,2055,21,34.3,147.2,8,360.6,70,48.8,36.6,65.4,37.6,29.4
SSP5-8.5,2056,43.4,58.2,150.5,8,333.7,89.1,76.5,60.7,91,38.6,30.7
SSP5-8.5,2057,18.7,45.1,155.5,7.9,327.4,76.4,61.2,31.5,79.2,36,28.6
SSP5-8.5,2058,31,67.2,157.1,7.7,342.9,89.5,74.8,58.2,92.4,36.6,29.3
SSP5-8.5,2059,34.5,44.2,147.5,7.9,317.3,67.8,53.8,48.5,65.2,37.7,29.8
SSP5-8.5,2060,37.2,54.5,158.3,8.2,353.5,82.6,66.3,54,81.4,37.5,30.4
SSP5-8.5,2061,41.5,58.1,163.8,7.9,349.3,90.7,71.3,50.8,87.6,38.3,30.8
SSP5-8.5,2062,36.3,60,161.8,7.7,348.2,88.3,66.3,52.5,87.6,36.3,30.1
SSP5-8.5,2063,35.9,58.9,155.5,7.8,347.4,93.4,71.1,52,83.2,38.8,30.5
SSP5-8.5,2064,35.3,52.2,164,8.1,338.7,86.8,67.7,42,84.7,39,30.3
SSP5-8.5,2065,47.4,68.4,170.5,7.9,345.6,95.5,74.9,66,92.6,39.4,30.6
SSP5-8.5,2066,44.9,67.2,156,7.6,345.6,90.2,78.6,61.2,93.1,38.4,30.9
SSP5-8.5,2067,66.5,81.3,170,8.1,362.9,110.3,98.6,80.8,99.7,40.5,31.5
SSP5-8.5,2068,53.5,71.5,174.6,8,359.8,106.1,83.1,60.7,96.7,39,31.6
SSP5-8.5,2069,58.6,77.8,177.6,7.9,361.8,121,99.6,72.2,101.5,39.2,31.1
SSP5-8.5,2070,49.8,65.8,165.4,7.8,349.3,99.3,78.1,64.7,91.9,39.3,31.4
SSP5-8.5,2071,33.1,55.9,169.6,8,343.1,89.8,70.5,41.3,91.2,38,29.8
SSP5-8.5,2072,59.8,77.4,181.4,7.8,340.7,113.7,95.9,75.8,103.4,38.8,31.3
SSP5-8.5,2073,58,75.5,188.1,7.7,362.5,112.2,93.9,68.2,98.8,40.7,32.1
SSP5-8.5,2074,69.9,82.7,177.5,7.7,337.1,113.9,96.8,77.5,99.4,41.3,32.6
SSP5-8.5,2075,54.9,77.1,178.9,7.7,346.7,113,88.1,70.8,107.7,38.9,31.5
SSP5-8.5,2076,53.7,69.8,170.6,7.9,346.8,101.8,87.1,67.4,98.1,39.7,32
SSP5-8.5,2077,59.5,78.8,163.4,7.7,330,100,81.3,72.9,101,39,31.1
SSP5-8.5,2078,52.7,69.8,186.7,8.2,343.8,114.3,91.9,64.9,101.9,39.8,31.9
SSP5-8.5,2079,62.6,79.8,183.3,8,353,115.8,102.1,75.7,96.9,39.1,31.1
SSP5-8.5,2080,70.2,92.4,190.7,7.6,359,126.1,110.9,88.3,120.6,39.1,31.1
SSP5-8.5,2081,54.4,75.3,191.1,8.1,358.5,115.8,95,64.8,102.3,39,31.9
SSP5-8.5,2082,64.2,84.7,185.5,7.8,358.6,120.9,102.3,72.9,111,39.1,31.5
SSP5-8.5,2083,68.1,83,184,7.7,353.8,120.3,100.7,68.1,113.4,40.4,32.1
SSP5-8.5,2084,71.2,87.1,181,7.9,349.5,122.4,107.3,88.5,115.1,39.5,31.6
SSP5-8.5,2085,63.2,76.8,192.3,7.9,350.6,119.6,102.3,78.5,111.5,39.6,32.5
SSP5-8.5,2086,69.1,86.5,184.8,7.8,352.1,116.8,102.9,93.1,106.3,39.5,32.2
SSP5-8.5,2087,82.2,87.6,200,8.1,357.7,140.1,121.7,84,123.4,41.3,32.5
SSP5-8.5,2088,77.6,93.8,189.3,8,362.1,135.8,120.4,99.2,127.8,41.8,33.4
SSP5-8.5,2089,78,93.6,193.3,8.4,363.6,135.8,123.8,95.2,121.5,41.4,32.6
SSP5-8.5,2090,100.3,115.2,208.8,7.7,361.5,150.9,136.8,108.7,140.4,41,32.8
SSP5-8.5,2091,71.3,88.2,187.9,8.1,362.9,129.5,117.6,86.3,112.8,41,33.2
SSP5-8.5,2092,75.4,88.7,203.1,7.9,365.4,132.9,114.8,89.2,115.7,39.8,31.9
SSP5-8.5,2093,82.5,97.3,188.8,7.5,358.2,130.7,117.2,98.1,121.9,40.3,32.9
SSP5-8.5,2094,92.8,106.8,202.9,8,362.7,142.5,122.4,109.3,130.2,41.3,32.5
SSP5-8.5,2095,71.2,88.7,187,7.9,345.7,132.2,110.8,82.6,117.7,39.7,32.2
SSP5-8.5,2096,96,103.9,202.1,7.9,361.7,147.8,133,113.7,132.8,41.5,33.1
SSP5-8.5,2097,99.9,113.2,206.8,7.9,357.5,147,137.3,104.4,138.6,42.2,33.2
SSP5-8.5,2098,93.1,100.9,215.9,8,353.9,144.5,124.2,107.7,130.5,42.4,33.7
SSP5-8.5,2099,74.9,91,203,8,363.7,144.9,124,90.1,121.2,40.4,33
SSP5-8.5,2100,102.2,110.5,205.6,7.6,365,144.6,136.3,98.7,137.9,41.8,33.5
