시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2028,19.5,21.8,133.9,9.1,324.6,59.5,38.6,22.2,61.3,36.9,27.6
SSP3-7.0,2029,10.2,19.2,128.6,8.9,321,51,32.1,14.3,54.6,34.8,27.4
SSP3-7.0,2030,20.1,27.4,138.6,8.9,300.3,68.1,46.5,32.3,72.2,37.6,28.4
SSP3-7.0,2031,14.5,18.3,127.7,9.1,290.2,53.6,31.9,18.7,57.9,37,27.4
SSP3-7.0,2032,15.9,23.7,121.7,8.5,289.7,51.8,35.4,20.6,61,37.8,27.5
SSP3-7.0,2033,18.9,31.8,123.9,8.7,305.9,53.7,41.5,27.8,61.2,36.4,28.2
SSP3-7.0,2034,25.7,35.4,135.5,9,338,62.6,50.9,30.7,65.9,38.9,28.8
SSP3-7.0,2035,20.5,32.8,130,8.7,311.9,58.8,46.1,34.3,69.2,36.7,28.2
SSP3-7.0,2036,14.5,26.5,135.4,8.6,325.9,52.8,34.6,23.1,59.4,36,27.9
SSP3-7.0,2037,17.3,21.1,127,8.7,339.7,50.6,30.3,25.5,56.6,36.8,28.3
SSP3-7.0,2038,35.4,48.6,146.7,9.1,322.9,70.3,53.8,48.5,72.2,40.2,29.1
SSP3-7.0,2039,25.6,34.9,135.5,8.9,338.5,62.8,44.6,23.4,70.6,37.2,28.9
SSP3-7.0,2040,23,27.7,136,9.4,327.9,58.7,41.3,23,63.3,38.4,28.7
SSP3-7.0,2041,28.3,45.4,149.1,9,325.2,79.9,63.3,42.5,82.1,40,28.8
SSP3-7.0,2042,18.8,28.2,146.2,9.2,288,60.1,36.6,27.5,58.7,36.5,28.6
SSP3-7.0,2043,18.8,33,147,9.3,331.4,60.9,39.4,24,71.8,37.4,28.8
SSP3-7.0,2044,20.3,22.4,148.4,8.9,345.7,63.5,41,28.4,63.2,36.7,27.6
SSP3-7.0,2045,30,30,143.7,9.4,306.6,70.6,47.2,28.9,63.9,38.8,28.7
SSP3-7.0,2046,38.4,59.3,138.2,8.8,352.5,76.5,65.6,56.3,78,38.7,28.9
